prompt_id,split,category,source_row,field,n_tokens,distinct_tokens,repeated_4gram_fraction,top20_token_share,text_sha256
human-04707,human_context,closed_qa,12356,context,368,179,0.032877,0.456522,a5e6eac6b394c82b4ffe96c2d8790b95617bca0337b641f268a93d9a4c8495be
human-04708,human_response,summarization,5539,response,386,161,0.039164,0.437824,0b86a565d0f224beaf823b984628f778ddb16d52ad0a32acc49ef6e6a45212f5
human-04709,human_context,closed_qa,10031,context,234,114,0.017316,0.491453,20f6d782ee5a6229e151d6b96ff676566c50f93ac973523b43f61f0010aeb0be
human-04710,human_context,information_extraction,7473,context,294,192,0.0,0.35034,3f95e69f887999a6fe99fc1cf1de82d7d436c25c457620dc6b24e9c1f9bf61e2
human-04711,human_context,closed_qa,9407,context,331,163,0.079268,0.462236,63616721019cfd8214948cd833a32e3c98b12eb14b2050dbc7be50d96d22a87a
human-04712,human_response,classification,12082,response,164,113,0.0,0.402439,2a2380c8aed4af70e357992cca308b080a1ac9c03d682786da0d97ccf16400e8
human-04713,human_context,closed_qa,14784,context,144,99,0.035461,0.416667,9036482f3ac7fb84c87161f80688366301878184fdcf4023b841f245c08350af
human-04714,human_context,closed_qa,7057,context,266,157,0.007605,0.394737,435c3807decf94c16927b67070bcc8e9e3b4ad7b54f3e25d9493b9a75988badb
human-04715,human_context,summarization,7409,context,208,134,0.019512,0.408654,87f4cf39ceb182de15a5c554519cf46e690139bda78dad100a0b9d40c6e51982
human-04716,human_context,closed_qa,13708,context,130,84,0.007874,0.507692,f328f80b304c474c102102a8508c386042819b1672ce52c28133ee8dc97ae014
human-04717,human_context,closed_qa,5175,context,190,102,0.0,0.5,ddafcfc5e61853805289de5d02347c506431ed740a087b9876acdfc69758dbb6
human-04718,human_context,closed_qa,3745,context,216,128,0.0,0.449074,3d87b7063b192b8f7ae4245b619951956883ad4798b6404d5375c743e54b4803
human-04719,human_context,information_extraction,2779,context,559,256,0.030576,0.402504,8b7b7fbfc82a82622e9c61fedbc16ce51e3e6e54cd0002ef418bc76c376efe5c
human-04720,human_response,summarization,7394,response,467,251,0.021552,0.340471,7bc63c24d668d438a35c49d3bb4b2da0f2c10bb4e9b02db3049e976a905e8aff
human-04721,human_response,closed_qa,8882,response,272,162,0.02974,0.393382,4cc29839c7f88fae86a50766088b883a734ecc855098975482d0f258b0913df1
human-04722,human_context,information_extraction,6168,context,133,99,0.0,0.406015,513fe03b2ea9829937d0498a6a4e43efeec73a84050db7e3364278077fc3b4dd
human-04723,human_context,information_extraction,13970,context,143,84,0.057143,0.531469,cd6ff0c6c1f7c99275cade391b2ae81147051a3a15d74566e4c7ab82e6bce05e
human-04724,human_response,information_extraction,8561,response,154,85,0.05298,0.525974,c8023c63afd0aaedfbba407695ebb54ddbb0a593da2a143df8d413bfb9f6a440
human-04725,human_context,summarization,2885,context,641,305,0.00627,0.371295,c1518b6e7eb9a2a6a800b66db6bad1ef96c0d35d7bddbd4dbe20f5f87c5c1d71
human-04726,human_response,general_qa,7082,response,171,80,0.047619,0.614035,c2274cb1fa59d94eac4a944010bab64ae77cfdcef411605a46dbefa27126472e
human-04727,human_context,information_extraction,1259,context,401,178,0.047739,0.471322,6baac2ebfa5068e981df230c8a16a33f2924ecda07e6efad82cedadc8fc1fe0a
human-04728,human_context,summarization,2431,context,801,365,0.013784,0.373283,993f3ed2db7058d10a85d8456720ca16aa5670760ec52a05aced4f44114ebf8f
human-04729,human_response,summarization,15007,response,132,105,0.0,0.356061,ad9d24510cf57716e51630b72d1d862ae2abd05bba2159c9c0f5bb2d70778f79
human-04730,human_context,summarization,7794,context,555,271,0.007246,0.403604,b63ead77e04714a5cdbc8b8b45a95ecce0f7284ca2e3473f1a1712cddfaa9ac1
human-04731,human_response,summarization,3132,response,160,99,0.006369,0.5,87a81aed5bc335309310e1984111880fcef5eb8adaa3d16f83c00a4af6611805
human-04732,human_context,closed_qa,8089,context,220,123,0.036866,0.427273,4f362ccd52c2dcd72394ec003c54cadded45b2e0beba43f3c80ea12ee01e4b0e
human-04733,human_context,information_extraction,2625,context,155,99,0.0,0.490323,450973aa19d1ee38c9e26f1b5bb2b04094bbe3b4d638763c9f8999c79215fb94
human-04734,human_response,creative_writing,6533,response,190,106,0.010695,0.489474,ae1d4f122d5512b80d3349b58ade6637cc1e21a81bb72ff697f7475cafe53e8e
human-04735,human_context,information_extraction,3005,context,663,342,0.016667,0.303167,7be1be195f64ec6e06322eb20e7a22dda214134e7947090337ebab525f2154dd
human-04736,human_response,general_qa,6277,response,128,72,0.008,0.539062,644132f9887a30f451e8d6d1e18df04cf3787cf3aa23ddba7177df0c0e30a6e8
human-04737,human_context,closed_qa,586,context,243,141,0.016667,0.411523,5ee1ff512f5d1f015a7fd71c39852044f3a55f3e72ea8ef9d704b062f532e3c3
human-04738,human_context,summarization,875,context,584,178,0.068847,0.578767,9b9b06d594625fdd42221917eecbb36aa4a01397ac09ad11f4a85f029ca72972
human-04739,human_context,closed_qa,5751,context,339,150,0.041667,0.460177,20161ca5d56475e90c8ef4d57c7105eab84c39354514f6b13b58407c4fb93a09
human-04740,human_response,open_qa,7869,response,201,122,0.005051,0.402985,1003fe08c7a44fd3274765ce677ef555bacd2c5f96d4c565e0965f30090039f2
human-04741,human_context,closed_qa,3328,context,162,102,0.0,0.469136,a19754a5d81d9feb6aadcf34c69d4178d0c5ffacfa0b9e9e1c5ca344d350431b
human-04742,human_response,open_qa,14944,response,326,162,0.006192,0.460123,fad2c08a0596012710f2986bbea5f1d907facec45bb00cb0ddb14503782df1fb
human-04743,human_context,summarization,13548,context,154,94,0.033113,0.467532,7ec49e5196089abdb5648938910dad3d07bf8f7915df01417f4177912d02e488
human-04744,human_context,summarization,3822,context,155,112,0.019737,0.380645,8fb20d44c70c89dfa06acf378ceafd46693db336a993a6621dd87c4fdd09389d
human-04745,human_context,summarization,14151,context,152,106,0.006711,0.361842,a3d4262056b863423293c31464c8bc61777861474a5cd451f8ae6137209bccfb
human-04746,human_response,classification,2374,response,531,284,0.007576,0.344633,2a9ebedca62e13dd8fb86f2e76951ae4c6a9cb16e73a8c55a42c79d847c2020a
human-04747,human_context,closed_qa,14230,context,148,68,0.0,0.641892,3742d2a15e3dd5ee3f3fe3978503587aa5fe3bf1408f41917c157bd100c97177
human-04748,human_response,general_qa,6449,response,152,105,0.0,0.421053,be8e07e764af128088db1e6ca32e7a75e394605c6ed31338e1981ea85331b494
human-04749,human_context,information_extraction,13893,context,259,144,0.011719,0.455598,690c3c1f4a9b7a38e380707975a6216fbaaea5ceacf498fda36322360793b2e9
human-04750,human_context,information_extraction,840,context,635,303,0.036392,0.373228,4bf435f5165b04aa9699c28eace7806158ea9308ead8c2882762a6a6fa0f4047
human-04751,human_context,closed_qa,10596,context,308,172,0.016393,0.402597,45bfed0469a12f2920d6ff84368df7f13dc779251fe1b977f5505fd70adc2fbf
human-04752,human_response,general_qa,3592,response,782,295,0.025674,0.445013,3990705434ab19d419b57dc5553dd8f46e3c3c7c1b2253bace11accc47747732
human-04753,human_context,closed_qa,10316,context,166,104,0.01227,0.433735,4c61c48e45611e2061cb01ee48cecbdf97ad9ba80913a44cb0df3384ca468c6e
human-04754,human_response,general_qa,9072,response,213,132,0.0,0.403756,ab96d81f33fde290eed88e7bc578a406f8f303c5dc1f9594477ed0107bcc25ba
human-04755,human_response,general_qa,1209,response,135,94,0.0,0.444444,6753af9ec0fb7156c5d791371e9b149b31bb2e241343751d12a2d4602ff46f8e
human-04756,human_response,general_qa,10146,response,411,214,0.02451,0.413625,c855f5741f4ea2c63a7ee10b707232a2a30818056ba8b3e4a9c1aad116816954
human-04757,human_context,closed_qa,1768,context,433,218,0.032558,0.39261,ca46f4555b519cba34ae2cff6813d91901e1c7990a2bb0f3af199cb1e9f946ae
human-04758,human_context,closed_qa,8481,context,242,141,0.0,0.421488,f068ffd1276a05966bcb6ee40372396a9169066ec754a8f97f1077a0cf1fecde
human-04759,human_context,closed_qa,3048,context,351,195,0.025862,0.358974,d9abe7227be7dfc267e0529ecc472d2732915f4dc01634315ab0ef30c34d8e81
human-04760,human_response,creative_writing,12381,response,138,87,0.0,0.485507,fbb6e20071e27b03331ed4ef664c6c13c79c9d45068ab82a30a3af7b2d2ca197
human-04761,human_context,summarization,13252,context,1019,482,0.019685,0.361138,0260ffcbd7f0189c35a1efb329e782f43ae7d9e7e161d397fe2dba5bc80d88e3
human-04762,human_context,information_extraction,6122,context,281,120,0.043165,0.519573,8ae3acff527da19fabf30cf9b8c620e8ffd88dd8009a40f327a5f3c53acd1005
human-04763,human_context,summarization,1482,context,253,122,0.036,0.533597,2ca55bebe7ed6110e7a9894a290c3b49461c0719c096fd7cd0842ec8550eb4a7
human-04764,human_context,summarization,8149,context,191,126,0.010638,0.445026,a5399cd17a9ab38419b38be77808830b5b126a065ae8352ee862a74f1ed5f271
human-04765,human_response,open_qa,9925,response,159,92,0.032051,0.471698,445ede51f8740cb3aff3808df55ef4ae9c8314dd89f8260f0a5018e95d872436
human-04766,human_context,summarization,7039,context,568,313,0.00354,0.373239,4646e832aabfe3f203e6e4727f72615df85f91790bb84fca15cab646dcd87649
human-04767,human_context,closed_qa,6797,context,191,128,0.0,0.39267,bdbf72bfe2aa6fd5c42a0836a2db5db5f7d7690949784f333b897170e4e147cf
human-04768,human_context,closed_qa,4107,context,204,118,0.00995,0.485294,f683e9aef0673c6b2f9b693727a529fd8a268e5651f64bbab58540b82e5ac3c3
human-04769,human_context,summarization,13881,context,196,103,0.062176,0.530612,37d6102f6f40ec89385d85c5b46fa5f8513a88f05b4ffb40b611e6778c8083b3
human-04770,human_response,brainstorming,8132,response,308,160,0.016393,0.444805,a12664e56d009f452ce6a8994d33b156ddf864b9228a73a52861f865cae6a8b7
human-04771,human_context,closed_qa,11637,context,140,87,0.043796,0.478571,6c1c5161672cff08fa52576c886811f92ac248dfc511a2e75d01e7ad8430f744
human-04772,human_response,summarization,12769,response,131,84,0.023438,0.473282,82418046e81d06a7e77e9be35d9bb3d10ab243e6d60ac7302df4639b6ed550f1
human-04773,human_context,information_extraction,13369,context,344,209,0.0,0.354651,e330a0436a4da18ed849dbae1ee5dea5ab0fa97e3d1e3fcd483c1ff5f3cd9fde
human-04774,human_context,closed_qa,2406,context,680,262,0.054653,0.463235,5cc93b2f3f51727cdba7981e8b833d999c76012ca8e445fe9bf5df342a071e73
human-04775,human_context,information_extraction,5976,context,368,175,0.10411,0.505435,87a604b28555c90e1539520ddf5e4ab7624f04957a91ab5e44174c6ad1b4e132
human-04776,human_context,closed_qa,4648,context,176,129,0.0,0.369318,ca36409de0e5dd8ae4593c9f177605a1a91a390b7826890bbbf3aa57603719bd
human-04777,human_response,summarization,4941,response,182,112,0.0,0.434066,9a41e73c60df52edde1b91477ef309b2a0327fda4aa62cfaeab1907f23cf3b2d
human-04778,human_response,summarization,12327,response,155,105,0.0,0.43871,8543caa1820b8fbb505fa330ff4424da7d34e20af7964ef62a477326eb8bcbaf
human-04779,human_response,open_qa,6429,response,272,135,0.05948,0.507353,9f9c23c70e67f73114d8277f4c00bac1afdee51429f34df42115a5f3800fb34d
human-04780,human_context,closed_qa,9278,context,150,95,0.006803,0.473333,c9740de4bf9b89db0ecfa02f79341079404ed54c57480c07ee6feb98f47f6b88
human-04781,human_context,closed_qa,10254,context,195,118,0.0,0.430769,aebe892bf9570146c118737c1d8e2e7097aeb87ec7c1638ee4d9d5d0665c91df
human-04782,human_response,open_qa,14826,response,160,82,0.012739,0.53125,a6b545b3eb1f75721726dcab22a4be43c7622d61a857d8d2eb4b31be7e9229ca
human-04783,human_context,closed_qa,13705,context,283,162,0.014286,0.431095,0c5bbe7923e902eea5cd39c659ac2644504e412306088ba00db439e93ffdf785
human-04784,human_context,summarization,484,context,164,123,0.0,0.371951,8e0b5fd60130fd58261c78985b7c82af0136d15b269fa4a0e6000f9c020191d5
human-04785,human_response,brainstorming,7741,response,950,392,0.002112,0.364211,2ebd87858432f82e58e3f6634913bd0aa8dfc92f7fda5eaf9c5cc946b5bbb7a8
human-04786,human_response,summarization,1790,response,282,146,0.007168,0.407801,f6920211536c83be7e2ff564c1984adcca5d4212105014b3ec1137821f648535
human-04787,human_response,open_qa,7648,response,140,80,0.007299,0.55,458a8624bee08b18389c979e60b28233ee6967466329c7dfaa5f087fac86ab6e
human-04788,human_context,closed_qa,8402,context,166,88,0.030675,0.53012,3a67ee94a01b7669fbdb01097427d1ef4e325685bc1e08c01ece996e06939ddc
human-04789,human_response,summarization,10335,response,139,82,0.0,0.517986,449070f9d4cf7650347b24123f1f6dad168391b9a7c725c7adc2d3becf34392c
human-04790,human_context,closed_qa,14805,context,162,101,0.006289,0.469136,8f2a2631484815fafbef6f17b6513d17b333fda043d23c2c0aa33109c787ea02
human-04791,human_response,brainstorming,13936,response,199,128,0.0,0.396985,426abff91aeb8ae6f4f72e2342bbd66aa8e40e52c5ac5aad70e746347a7ee936
human-04792,human_context,summarization,14568,context,129,82,0.0,0.496124,bcb21ca27048357e52f9a7b0b0f50bfe280e5deee96bfd9e7cf4ac26593ac92d
human-04793,human_response,general_qa,1579,response,151,91,0.0,0.509934,f30e70b884616ecd24721b26622c42a5a5c8d7907caa6560d346f4e4e7425985
human-04794,human_response,general_qa,7940,response,162,103,0.0,0.450617,5f74d068bc2f987e029c03eaf0e22fd573eb8fc52f01abb9765db4beb764c7d3
human-04795,human_context,information_extraction,6580,context,144,90,0.049645,0.479167,274f8a618dfb69633245befb8494862a645375e927281d76ab8525eab098af64
human-04796,human_response,general_qa,10382,response,250,141,0.004049,0.476,1f951d4fdd9f3999a1eb92bd57b5fbf11362573290a2b3da597de4f9ceb2b7b6
human-04797,human_response,general_qa,3382,response,174,93,0.0,0.54023,eb64a271f11d897663d86e030146bf3bd67b534865d270c272bebb45b5b301f1
human-04798,human_context,information_extraction,3344,context,180,100,0.0,0.5,36331503f339ec52ff364cd01f5649f70e2f4d457965eba5fce74ce3dd2c56d8
human-04799,human_context,information_extraction,6068,context,779,404,0.011598,0.310655,a1a315f6b839512a45d07302c7614927d5387e741027eedc5edeee307fee230f
human-04800,human_context,closed_qa,11989,context,158,91,0.03871,0.531646,850105dec08fb4b71795dc0f12521d0dfe46bb6a91f8ba99d292e67ec779cdb5
human-04801,human_context,information_extraction,346,context,213,142,0.009524,0.413146,7efd91a9f5d93a14457183746dc6887bedd72d0635513b7d938b8755112c0e3f
human-04802,human_context,summarization,7721,context,319,189,0.009494,0.420063,9f00e6ee87303f55d59bb4f2feb4bd5be7527ec91acd688f0768c3f577e945ef
human-04803,human_context,closed_qa,11307,context,236,145,0.021459,0.436441,b108d459aa8b52d5ad19209d5becef8d9eafdd722cc79aaca8412d8e94482997
human-04804,human_context,closed_qa,9678,context,481,193,0.039749,0.409563,8ead531791aeebc2c4b8a42fa326967bc8663fbe5a5ce60d456058d597e411a0
human-04805,human_context,closed_qa,1010,context,152,91,0.060403,0.447368,9ad753e31a330314658c20dafd16675b5e684318769bccd2392f7819dcde8ec0
human-04806,human_context,summarization,5636,context,129,87,0.007937,0.457364,685c4d4bf023697c2d786dc6ace5a3eceaa2396204af6a8873c172e686b39691
human-04807,human_context,information_extraction,11123,context,424,212,0.009501,0.408019,e856706a227acee8fff40207fc0f6db0da2efe5ee87ccd3c89aa74abf68bd388
human-04808,human_response,brainstorming,8522,response,178,114,0.0,0.432584,12851cbbe40be88ace76c55fb5208af18a46f664f49fec62a125baad85d10622
human-04809,human_context,information_extraction,9481,context,761,313,0.065963,0.402102,f268ee3e1af826bdd4a7d0a1e49bf1933e27d15f8c1ed8692edb877ea6db98e8
human-04810,human_context,information_extraction,11755,context,198,142,0.0,0.378788,f02feb9a3e684797abf226c72bfdc96c26db589f29cf03d6ffb5831c571c2b12
human-04811,human_context,information_extraction,7802,context,235,114,0.043103,0.53617,52f6cd39f7ecef6d5e63362f5a5748ac8d5ec00e8f5b1b5f61b454ade7ea6ee2
human-04812,human_context,information_extraction,1190,context,1328,450,0.018113,0.374247,c414377ad4aab94b77caf7c80d1f2f0a0fb77a566599b5aaf3fec8ef4a537929
human-04813,human_context,information_extraction,12346,context,422,210,0.031026,0.379147,b71bd6772ec1d428e65dd296d7a8a28a133a382f781578bd80204b19683c44c6
human-04814,human_response,creative_writing,7939,response,722,297,0.038943,0.421053,6d921014f43a6eab2a270fb9cba2e069a58651f34835ca54f55fff4c175aa83e
human-04815,human_context,information_extraction,11156,context,149,95,0.006849,0.496644,057a8af70346ab46fa3bf7cf06f3214f404c35d5a35b028d52dc038b5f98c234
human-04816,human_context,information_extraction,9892,context,172,96,0.029586,0.5,c1bde9bf3b8956beab17e2dbfd284964c40e4f04fe5c6eb49ae00570c62ce8a9
human-04817,human_response,general_qa,14050,response,179,97,0.011364,0.47486,874d7e8b4d70669850749ad5d3c7150151b096bb98fcaf17122abf271b016ea8
human-04818,human_context,closed_qa,11640,context,145,66,0.077465,0.62069,7371b3a6a0dfaae63dc98d8a33f2efcc1a79e467fe5b2266b415acf7fadd8c3c
human-04819,human_response,creative_writing,888,response,248,138,0.012245,0.439516,4725c8e801b71208e3e1f2b6785753880b85f061a4ea6be27e096b229cde221c
human-04820,human_context,closed_qa,6110,context,405,210,0.014925,0.4,519f74ff598dfde7864c779624649046ae6c7a2b5262a987c497913db6545f6c
human-04821,human_context,closed_qa,5244,context,194,130,0.0,0.42268,486f86f0fea89105fb3b6af48403f991357014b9c0d41816ffe71ebad5c254e4
human-04822,human_response,general_qa,7383,response,288,111,0.035088,0.579861,c9bf9bf2a159fec96141a6e7ced4895da94d81552317d48c1235c79847f19444
human-04823,human_context,closed_qa,4101,context,305,166,0.023179,0.462295,a1bc33caf3a5d135eba9357b81f2f89db83d23fa963518393bb86d9a6810ed54
human-04824,human_context,closed_qa,9429,context,140,104,0.0,0.392857,2b4257c640e8ffd3bb4d3d4816e69f9aa2e3d347d7f41ea5f6bc0695c265c7c6
human-04825,human_context,closed_qa,4514,context,280,145,0.021661,0.439286,21ca7f61610b2d979a6394cb69c3a773beba84a154ad7a0f7250821bdbd64099
human-04826,human_response,closed_qa,1893,response,146,85,0.0,0.554795,771fc7b87c34bcadf0a1bc7e951bf04108f45da72efeabb12a8eaefea54b8183
human-04827,human_context,summarization,3208,context,187,113,0.032609,0.427807,02cc5742e11ee823fd12899f261ba6730a9e989dd5fbe2943d17b5de1a70322a
human-04828,human_context,information_extraction,12276,context,167,89,0.030488,0.556886,f9065877f1aa4a79c39c5f3a74693927c29fbcf32ec3dda3c7ea9e7f022cc5bc
human-04829,human_context,information_extraction,1747,context,838,382,0.028743,0.348449,06a52ed3fddc6cdf1b26e2427162e6d63a5634af403852ef52d4b761f9627a9d
human-04830,human_context,summarization,11575,context,338,166,0.01194,0.423077,9f5dd63e30d9d1098cd10cb40a44000f8b9c0403b6775bf1a7428261b04cf991
human-04831,human_context,summarization,3477,context,275,139,0.036765,0.494545,1c0fe26931dcd42edbafcfbb9b49b214545076cfe09f832f828a326e52a0592e
human-04832,human_context,summarization,10083,context,139,97,0.014706,0.446043,d6d2b4a112451e54ff3a6780a63d421d82f1b93fc39994d76331b36cd4fdd992
human-04833,human_response,general_qa,2113,response,180,119,0.0,0.394444,8bbd876744979ccccde0b4cc336e048300fda12867eb8a342249720c24d5b582
human-04834,human_context,closed_qa,9018,context,276,163,0.040293,0.351449,664a96e54fc33c0a51e8cbf4d032dc48b80cb97bd421441f880c3fa5d27172bb
